ID_Transaction,Order_date,ID_Customer,Product,Brand,Harga,Kuantitas,Harga_Total,Total_Diskon,Total_Sales,Biaya_Ongkir,Grand_Total
TX-002042,2027-08-04 09:53,C03908,Penggaris 30cm,Papirus,5000,3,15000,0,15000,39566,54566
TX-002043,2027-08-05 09:53,C03909,Kalkulator Casio,Writex,175000,1,175000,0,175000,0,175000
TX-002044,2027-08-06 09:53,C03910,Penggaris 30cm,Flowline,5000,2,10000,0,10000,39279,49279
TX-002045,2027-08-07 09:53,C03911,Map A4,Draftex,7000,3,21000,2100,18900,20968,39868
TX-002046,2027-08-08 09:53,C03912,Pulpen Pilot 0.5,DraftLab,12000,4,48000,7200,40800,0,40800
TX-002047,2027-08-09 09:53,C03913,Buku Tulis Sidu 38L,Prograph,4500,3,13500,2025,11475,6670,18145
TX-002048,2027-08-10 09:53,C03914,Glue Stick UHU,Quillo,12000,2,24000,3600,20400,39707,60107
TX-002049,2027-08-11 09:53,C03915,Cutter kecil,Pensta,10000,1,10000,700,9300,42724,52024
TX-002050,2027-08-12 09:53,C03916,Penghapus kecil,Lumora,3000,3,9000,0,9000,65374,74374
TX-002051,2027-08-13 09:53,C03917,Penghapus kecil,Writex,3000,1,3000,0,3000,50612,53612
TX-002052,2027-08-14 09:53,C03918,Pulpen Pilot 0.5,Draftex,12000,5,60000,0,60000,15474,75474
TX-002053,2027-08-15 09:53,C03919,Buku Tulis Sidu 38L,Inkspire,4500,4,18000,1260,16740,34105,50845
TX-002054,2027-08-16 09:53,C03920,Amplop Putih,Notivo,1200,4,4800,864,3936,35194,39130
TX-002055,2027-08-17 09:53,C03921,Map A4,Prograph,7000,1,7000,700,6300,32157,38457
TX-002056,2027-08-18 09:53,C03922,Pensil 2B,Writex,5000,4,20000,3000,17000,55230,72230
TX-002057,2027-08-19 09:53,C03923,Buku Tulis Sidu 38L,Mepen,4500,3,13500,1620,11880,42276,54156
TX-002058,2027-08-20 09:53,C03924,Kertas HVS A4 70gsm 500lbr,Quillo,62000,2,124000,0,124000,46928,170928
TX-002059,2027-08-21 09:53,C03925,Buku Tulis Sidu 38L,Markify,4500,3,13500,0,13500,28072,41572
TX-002060,2027-08-22 09:53,C03926,Kertas HVS A4 70gsm 500lbr,Prograph,62000,5,310000,15500,294500,24642,319142
TX-002061,2027-08-23 09:53,C03927,Penghapus kecil,Vectro,3000,2,6000,0,6000,39857,45857
TX-002062,2027-08-24 09:53,C03928,Pulpen Pilot 0.5,Quillo,12000,4,48000,0,48000,28040,76040
TX-002063,2027-08-25 09:53,C03929,Map A4,Lumora,7000,1,7000,0,7000,60488,67488
TX-002064,2027-08-26 09:53,C03930,Amplop Coklat F4,Vectro,2200,4,8800,1056,7744,8951,16695
TX-002065,2027-08-27 09:53,C03931,Binder A5,Lumora,28000,5,140000,0,140000,69108,209108
TX-002066,2027-08-28 09:53,C03932,Kertas HVS A4 70gsm 500lbr,Lumora,62000,5,310000,21700,288300,50120,338420
TX-002067,2027-08-29 09:53,C03933,Kertas HVS A4 70gsm 500lbr,Artlinez,62000,4,248000,0,248000,37469,285469
TX-002068,2027-08-30 09:53,C03934,Penggaris 30cm,Papirus,5000,5,25000,1250,23750,54840,78590
TX-002069,2027-08-31 09:53,C03935,Penghapus kecil,Writex,3000,2,6000,600,5400,0,5400
TX-002070,2027-09-01 09:53,C03936,Kalkulator Casio,Officeo,175000,3,525000,0,525000,17225,542225
TX-002071,2027-09-02 09:53,C03937,Amplop Coklat F4,Graphen,2200,1,2200,110,2090,0,2090
TX-002072,2027-09-03 09:53,C03938,Binder A5,Mepen,28000,2,56000,0,56000,0,56000
TX-002073,2027-09-04 09:53,C03939,Amplop Coklat F4,Papirus,2200,3,6600,990,5610,50695,56305
TX-002074,2027-09-05 09:53,C03940,Glue Stick UHU,NexWrite,12000,1,12000,0,12000,44307,56307
TX-002075,2027-09-06 09:53,C03941,Penggaris 30cm,DraftLab,5000,5,25000,0,25000,39856,64856
TX-002076,2027-09-07 09:53,C03942,Stabilo Highlighter,Notivo,15000,4,60000,4200,55800,59457,115257
TX-002077,2027-09-08 09:53,C03943,Binder A5,Quillo,28000,1,28000,0,28000,35471,63471
TX-002078,2027-09-09 09:53,C03944,Spidol Snowman,Markify,11000,3,33000,0,33000,27830,60830
TX-002079,2027-09-10 09:53,C03945,Buku Tulis Sidu 38L,Scriba,4500,4,18000,0,18000,7532,25532
TX-002080,2027-09-11 09:53,C03946,Pensil 2B,Draftex,5000,2,10000,1800,8200,62759,70959
TX-002081,2027-09-12 09:53,C03947,Pensil 2B,Papermark,5000,2,10000,0,10000,35071,45071
TX-002082,2027-09-13 09:53,C03948,Amplop Putih,Inkspire,1200,3,3600,1080,2520,26488,29008
TX-002083,2027-09-14 09:53,C03949,Map A4,Quillo,7000,1,7000,0,7000,45308,52308
TX-002084,2027-09-15 09:53,C03950,Kalkulator Casio,Pensta,175000,1,175000,0,175000,0,175000
TX-002085,2027-09-16 09:53,C03951,Buku Tulis Sidu 38L,Lumo,4500,1,4500,0,4500,21252,25752
TX-002086,2027-09-17 09:53,C03952,Spidol Snowman,Artlinez,11000,3,33000,0,33000,0,33000
TX-002087,2027-09-18 09:53,C03953,Binder A5,Draftex,28000,3,84000,25200,58800,0,58800
TX-002088,2027-09-19 09:53,C03954,Paper Clip Joyko,Pentagio,7000,1,7000,0,7000,36960,43960
TX-002089,2027-09-20 09:53,C03955,Map A4,Inklite,7000,5,35000,0,35000,31278,66278
TX-002090,2027-09-21 09:53,C03956,Penghapus kecil,Quillo,3000,5,15000,1500,13500,67476,80976
TX-002091,2027-09-22 09:53,C03957,Pulpen Pilot 0.5,Inklite,12000,1,12000,600,11400,35570,46970
TX-002092,2027-09-23 09:53,C03958,Map A4,Graphen,7000,5,35000,6300,28700,52385,81085
TX-002093,2027-09-24 09:53,C03959,Penghapus kecil,Prograph,3000,3,9000,1620,7380,30997,38377
TX-002094,2027-09-25 09:53,C03960,Pulpen Pilot 0.5,Officeo,12000,1,12000,0,12000,62338,74338
TX-002095,2027-09-26 09:53,C03961,Pensil 2B,DraftLab,5000,3,15000,0,15000,60441,75441
TX-002096,2027-09-27 09:53,C03962,Kertas HVS A4 70gsm 500lbr,Papirus,62000,5,310000,46500,263500,37488,300988
TX-002097,2027-09-28 09:53,C03963,Map A4,Draftex,7000,2,14000,700,13300,30664,43964
TX-002098,2027-09-29 09:53,C03964,Glue Stick UHU,Writex,12000,5,60000,0,60000,31343,91343
TX-002099,2027-09-30 09:53,C03965,Cutter kecil,Officeo,10000,2,20000,0,20000,25104,45104
TX-002100,2027-10-01 09:53,C03966,Paper Clip Joyko,Lumo,7000,3,21000,0,21000,54089,75089
TX-002101,2027-10-02 09:53,C03967,Pensil 2B,Statvio,5000,1,5000,350,4650,15273,19923
TX-002102,2027-10-03 09:53,C03968,Glue Stick UHU,Lumo,12000,5,60000,0,60000,69357,129357
TX-002103,2027-10-04 09:53,C03969,Pensil 2B,Mepen,5000,2,10000,700,9300,0,9300
TX-002104,2027-10-05 09:53,C03970,Kertas HVS A4 70gsm 500lbr,Prograph,62000,1,62000,0,62000,29875,91875
TX-002105,2027-10-06 09:53,C03971,Pensil 2B,NexWrite,5000,4,20000,0,20000,24627,44627
TX-002106,2027-10-07 09:53,C03972,Stabilo Highlighter,Lumora,15000,3,45000,0,45000,38957,83957
TX-002107,2027-10-08 09:53,C03973,Cutter kecil,Lumo,10000,3,30000,3600,26400,36481,62881
TX-002108,2027-10-09 09:53,C03974,Buku Tulis Sidu 38L,Statvio,4500,2,9000,450,8550,0,8550
TX-002109,2027-10-10 09:53,C03975,Binder A5,Markify,28000,3,84000,0,84000,18564,102564
TX-002110,2027-10-11 09:53,C03976,Pensil 2B,NexWrite,5000,2,10000,1000,9000,0,9000
TX-002111,2027-10-12 09:53,C03977,Pensil 2B,Inkspire,5000,4,20000,2000,18000,57547,75547
TX-002112,2027-10-13 09:53,C03978,Cutter kecil,Graphen,10000,4,40000,0,40000,36128,76128
TX-002113,2027-10-14 09:53,C03979,Map A4,Lumora,7000,4,28000,0,28000,60106,88106
TX-002114,2027-10-15 09:53,C03980,Amplop Coklat F4,Flowline,2200,5,11000,2750,8250,17611,25861
TX-002115,2027-10-16 09:53,C03981,Penggaris 30cm,Pensta,5000,1,5000,250,4750,54692,59442
TX-002116,2027-10-17 09:53,C03982,Pulpen Pilot 0.5,Flowline,12000,2,24000,0,24000,37879,61879
TX-002117,2027-10-18 09:53,C03983,Map A4,Papirus,7000,3,21000,0,21000,51747,72747
TX-002118,2027-10-19 09:53,C03984,Buku Tulis Sidu 38L,Quillo,4500,2,9000,0,9000,65231,74231
TX-002119,2027-10-20 09:53,C03985,Stabilo Highlighter,Quillo,15000,1,15000,0,15000,6398,21398
TX-002120,2027-10-21 09:53,C03986,Pulpen Pilot 0.5,NexWrite,12000,2,24000,0,24000,27599,51599
TX-002121,2027-10-22 09:53,C03987,Cutter kecil,DraftLab,10000,3,30000,0,30000,35631,65631
TX-002122,2027-10-23 09:53,C03988,Buku Tulis Sidu 38L,NexWrite,4500,2,9000,0,9000,8010,17010
TX-002123,2027-10-24 09:53,C03989,Kertas HVS A4 70gsm 500lbr,Graphen,62000,3,186000,9300,176700,22967,199667
TX-002124,2027-10-25 09:53,C03990,Penghapus kecil,Prograph,3000,4,12000,0,12000,59452,71452
TX-002125,2027-10-26 09:53,C03991,Kalkulator Casio,Draftex,175000,2,350000,0,350000,44286,394286
TX-002126,2027-10-27 09:53,C03992,Pensil 2B,Lumora,5000,2,10000,0,10000,33531,43531
TX-002127,2027-10-28 09:53,C03993,Paper Clip Joyko,Markify,7000,4,28000,4200,23800,28715,52515
TX-002128,2027-10-29 09:53,C03994,Pulpen Pilot 0.5,Prograph,12000,5,60000,0,60000,0,60000
TX-002129,2027-10-30 09:53,C03995,Kertas HVS A4 70gsm 500lbr,Officeo,62000,2,124000,8680,115320,68679,183999
TX-002130,2027-10-31 09:53,C03996,Pensil 2B,Mepen,5000,3,15000,0,15000,0,15000
TX-002131,2027-11-01 09:53,C03997,Penghapus kecil,Papermark,3000,2,6000,420,5580,33740,39320
TX-002132,2027-11-02 09:53,C03998,Kertas HVS A4 70gsm 500lbr,NexWrite,62000,3,186000,0,186000,19624,205624
TX-002133,2027-11-03 09:53,C03999,Kertas HVS A4 70gsm 500lbr,Flowline,62000,1,62000,0,62000,25570,87570
TX-002134,2027-11-04 09:53,C04000,Kertas HVS A4 70gsm 500lbr,Lumo,62000,5,310000,37200,272800,0,272800
TX-002135,2027-11-05 09:53,C04001,Map A4,Scriba,7000,4,28000,1400,26600,37183,63783
TX-002136,2027-11-06 09:53,C04002,Cutter kecil,Prograph,10000,2,20000,3600,16400,58013,74413
TX-002137,2027-11-07 09:53,C04003,Spidol Snowman,Papermark,11000,2,22000,0,22000,25188,47188
TX-002138,2027-11-08 09:53,C04004,Stabilo Highlighter,Pentagio,15000,4,60000,0,60000,33479,93479
TX-002139,2027-11-09 09:53,C04005,Glue Stick UHU,Scriba,12000,4,48000,0,48000,36064,84064
TX-002140,2027-11-10 09:53,C04006,Amplop Coklat F4,Scriba,2200,3,6600,0,6600,30227,36827
TX-002141,2027-11-11 09:53,C04007,Cutter kecil,Lumora,10000,4,40000,0,40000,41843,81843
TX-002142,2027-11-12 09:53,C04008,Penggaris 30cm,Statvio,5000,5,25000,0,25000,45534,70534
TX-002143,2027-11-13 09:53,C04009,Kertas HVS A4 70gsm 500lbr,Artlinez,62000,1,62000,3100,58900,59598,118498
TX-002144,2027-11-14 09:53,C04010,Penghapus kecil,NexWrite,3000,3,9000,630,8370,0,8370
TX-002145,2027-11-15 09:53,C04011,Amplop Putih,NexWrite,1200,3,3600,180,3420,66176,69596
TX-002146,2027-11-16 09:53,C04012,Penggaris 30cm,Vectro,5000,3,15000,0,15000,35606,50606
TX-002147,2027-11-17 09:53,C04013,Pulpen Pilot 0.5,Markify,12000,5,60000,0,60000,24058,84058
TX-002148,2027-11-18 09:53,C04014,Kertas HVS A4 70gsm 500lbr,Scriba,62000,2,124000,14880,109120,67204,176324
TX-002149,2027-11-19 09:53,C04015,Kalkulator Casio,Scriba,175000,5,875000,105000,770000,0,770000
TX-002150,2027-11-20 09:53,C04016,Penghapus kecil,Scriba,3000,2,6000,420,5580,54128,59708
TX-002151,2027-11-21 09:53,C04017,Spidol Snowman,Vectro,11000,5,55000,8250,46750,33517,80267
TX-002152,2027-11-22 09:53,C04018,Kertas HVS A4 70gsm 500lbr,Inklite,62000,4,248000,0,248000,0,248000
TX-002153,2027-11-23 09:53,C04019,Buku Tulis Sidu 38L,Notivo,4500,3,13500,0,13500,19159,32659
TX-002154,2027-11-24 09:53,C04020,Pulpen Pilot 0.5,Pentagio,12000,3,36000,0,36000,15569,51569
TX-002155,2027-11-25 09:53,C04021,Stabilo Highlighter,Flowline,15000,3,45000,0,45000,41754,86754
TX-002156,2027-11-26 09:53,C04022,Buku Tulis Sidu 38L,DraftLab,4500,2,9000,0,9000,33148,42148
TX-002157,2027-11-27 09:53,C04023,Spidol Snowman,Papermark,11000,3,33000,1650,31350,25797,57147
TX-002158,2027-11-28 09:53,C04024,Glue Stick UHU,Markify,12000,5,60000,4200,55800,0,55800
TX-002159,2027-11-29 09:53,C04025,Spidol Snowman,DraftLab,11000,1,11000,0,11000,0,11000
TX-002160,2027-11-30 09:53,C04026,Amplop Putih,Writex,1200,1,1200,84,1116,5250,6366
TX-002161,2027-12-01 09:53,C04027,Spidol Snowman,Scriba,11000,5,55000,5500,49500,60714,110214
TX-002162,2027-12-02 09:53,C04028,Pulpen Pilot 0.5,Pentagio,12000,4,48000,12000,36000,0,36000
TX-002163,2027-12-03 09:53,C04029,Penghapus kecil,Lumora,3000,1,3000,900,2100,27830,29930
TX-002164,2027-12-04 09:53,C04030,Amplop Putih,Papirus,1200,5,6000,300,5700,0,5700
TX-002165,2027-12-05 09:53,C04031,Paper Clip Joyko,Writex,7000,3,21000,0,21000,0,21000
TX-002166,2027-12-06 09:53,C04032,Penggaris 30cm,Vectro,5000,2,10000,0,10000,22437,32437
TX-002167,2027-12-07 09:53,C04033,Kalkulator Casio,Notivo,175000,4,700000,0,700000,0,700000
TX-002168,2027-12-08 09:53,C04034,Amplop Coklat F4,Papermark,2200,3,6600,1188,5412,31122,36534
TX-002169,2027-12-09 09:53,C04035,Binder A5,Quillo,28000,3,84000,0,84000,33260,117260
TX-002170,2027-12-10 09:53,C04036,Buku Tulis Sidu 38L,Quillo,4500,2,9000,0,9000,58344,67344
TX-002171,2027-12-11 09:53,C04037,Kalkulator Casio,Vectro,175000,3,525000,94500,430500,40995,471495
TX-002172,2027-12-12 09:53,C04038,Pulpen Pilot 0.5,Prograph,12000,2,24000,0,24000,45685,69685
TX-002173,2027-12-13 09:53,C04039,Pensil 2B,Artlinez,5000,5,25000,1250,23750,0,23750
TX-002174,2027-12-14 09:53,C04040,Penggaris 30cm,Inklite,5000,4,20000,0,20000,55300,75300
TX-002175,2027-12-15 09:53,C04041,Penggaris 30cm,Graphen,5000,5,25000,4500,20500,0,20500
TX-002176,2027-12-16 09:53,C04042,Penghapus kecil,Mepen,3000,1,3000,540,2460,66023,68483
TX-002177,2027-12-17 09:53,C04043,Cutter kecil,Inkspire,10000,2,20000,0,20000,25341,45341
TX-002178,2027-12-18 09:53,C04044,Penggaris 30cm,Lumora,5000,5,25000,0,25000,28239,53239
TX-002179,2027-12-19 09:53,C04045,Cutter kecil,Inkspire,10000,5,50000,0,50000,16906,66906
TX-002180,2027-12-20 09:53,C04046,Cutter kecil,Papermark,10000,4,40000,8000,32000,8961,40961
TX-002181,2027-12-21 09:53,C04047,Penggaris 30cm,NexWrite,5000,4,20000,0,20000,18036,38036
TX-002182,2027-12-22 09:53,C04048,Map A4,DraftLab,7000,1,7000,0,7000,39607,46607
TX-002183,2027-12-23 09:53,C04049,Kalkulator Casio,Pensta,175000,3,525000,0,525000,0,525000
TX-002184,2027-12-24 09:53,C04050,Spidol Snowman,Lumora,11000,3,33000,0,33000,33225,66225
TX-002185,2027-12-25 09:53,C04051,Glue Stick UHU,Draftex,12000,1,12000,0,12000,29514,41514
TX-002186,2027-12-26 09:53,C04052,Amplop Coklat F4,Pentagio,2200,3,6600,0,6600,32959,39559
TX-002187,2027-12-27 09:53,C04053,Cutter kecil,Inklite,10000,5,50000,0,50000,68155,118155
TX-002188,2027-12-28 09:53,C04054,Kertas HVS A4 70gsm 500lbr,Inkspire,62000,2,124000,24800,99200,67690,166890
TX-002189,2027-12-29 09:53,C04055,Amplop Putih,Papermark,1200,1,1200,0,1200,0,1200
TX-002190,2027-12-30 09:53,C04056,Map A4,Prograph,7000,2,14000,0,14000,0,14000
TX-002191,2027-12-31 09:53,C04057,Penghapus kecil,DraftLab,3000,2,6000,1200,4800,25259,30059
TX-002192,2028-01-01 09:53,C04058,Buku Tulis Sidu 38L,Scriba,4500,5,22500,0,22500,37959,60459
TX-002193,2028-01-02 09:53,C04059,Glue Stick UHU,Officeo,12000,3,36000,5400,30600,26566,57166
TX-002194,2028-01-03 09:53,C04060,Spidol Snowman,DraftLab,11000,3,33000,1650,31350,45281,76631
TX-002195,2028-01-04 09:53,C04061,Glue Stick UHU,Lumora,12000,3,36000,0,36000,0,36000
TX-002196,2028-01-05 09:53,C04062,Pensil 2B,Markify,5000,3,15000,0,15000,33282,48282
TX-002197,2028-01-06 09:53,C04063,Buku Tulis Sidu 38L,Prograph,4500,2,9000,0,9000,7214,16214
TX-002198,2028-01-07 09:53,C04064,Stabilo Highlighter,Scriba,15000,1,15000,2700,12300,42089,54389
TX-002199,2028-01-08 09:53,C04065,Binder A5,Artlinez,28000,3,84000,8400,75600,23508,99108
TX-002200,2028-01-09 09:53,C04066,Pensil 2B,Vectro,5000,5,25000,0,25000,5640,30640
TX-002201,2028-01-10 09:53,C04067,Penggaris 30cm,Mepen,5000,4,20000,0,20000,36446,56446
TX-002202,2028-01-11 09:53,C04068,Kalkulator Casio,Lumo,175000,5,875000,0,875000,0,875000
TX-002203,2028-01-12 09:53,C04069,Amplop Coklat F4,Vectro,2200,2,4400,0,4400,7559,11959
TX-002204,2028-01-13 09:53,C04070,Binder A5,Draftex,28000,5,140000,21000,119000,57310,176310
TX-002205,2028-01-14 09:53,C04071,Buku Tulis Sidu 38L,Markify,4500,3,13500,0,13500,39202,52702
TX-002206,2028-01-15 09:53,C04072,Kertas HVS A4 70gsm 500lbr,Statvio,62000,5,310000,0,310000,0,310000
TX-002207,2028-01-16 09:53,C04073,Amplop Putih,Papirus,1200,5,6000,0,6000,66587,72587
TX-002208,2028-01-17 09:53,C04074,Amplop Coklat F4,Lumo,2200,3,6600,1188,5412,26874,32286
TX-002209,2028-01-18 09:53,C04075,Spidol Snowman,Vectro,11000,1,11000,1100,9900,45850,55750
TX-002210,2028-01-19 09:53,C04076,Pensil 2B,Vectro,5000,3,15000,0,15000,32478,47478
TX-002211,2028-01-20 09:53,C04077,Penggaris 30cm,Writex,5000,4,20000,0,20000,56094,76094
TX-002212,2028-01-21 09:53,C04078,Buku Tulis Sidu 38L,Notivo,4500,2,9000,630,8370,17243,25613
TX-002213,2028-01-22 09:53,C04079,Kertas HVS A4 70gsm 500lbr,NexWrite,62000,5,310000,0,310000,33484,343484
TX-002214,2028-01-23 09:53,C04080,Spidol Snowman,Flowline,11000,4,44000,0,44000,0,44000
TX-002215,2028-01-24 09:53,C04081,Penggaris 30cm,Scriba,5000,4,20000,1400,18600,63595,82195
TX-002216,2028-01-25 09:53,C04082,Amplop Coklat F4,Notivo,2200,4,8800,0,8800,0,8800
TX-002217,2028-01-26 09:53,C04083,Cutter kecil,Papirus,10000,3,30000,1500,28500,51416,79916
TX-002218,2028-01-27 09:53,C04084,Stabilo Highlighter,Quillo,15000,4,60000,0,60000,67334,127334
TX-002219,2028-01-28 09:53,C04085,Penggaris 30cm,Scriba,5000,2,10000,0,10000,30551,40551
TX-002220,2028-01-29 09:53,C04086,Map A4,Inklite,7000,3,21000,0,21000,19022,40022
TX-002221,2028-01-30 09:53,C04087,Amplop Coklat F4,Lumo,2200,5,11000,550,10450,40234,50684
TX-002222,2028-01-31 09:53,C04088,Amplop Coklat F4,Papermark,2200,1,2200,0,2200,61342,63542
TX-002223,2028-02-01 09:53,C04089,Pensil 2B,Artlinez,5000,3,15000,1050,13950,0,13950
TX-002224,2028-02-02 09:53,C04090,Cutter kecil,Lumora,10000,4,40000,4800,35200,58662,93862
TX-002225,2028-02-03 09:53,C04091,Pensil 2B,Vectro,5000,5,25000,4500,20500,46963,67463
TX-002226,2028-02-04 09:53,C04092,Glue Stick UHU,Markify,12000,1,12000,0,12000,26674,38674
TX-002227,2028-02-05 09:53,C04093,Stabilo Highlighter,Graphen,15000,4,60000,0,60000,43497,103497
TX-002228,2028-02-06 09:53,C04094,Binder A5,Inkspire,28000,4,112000,20160,91840,0,91840
TX-002229,2028-02-07 09:53,C04095,Amplop Coklat F4,Pensta,2200,4,8800,0,8800,0,8800
TX-002230,2028-02-08 09:53,C04096,Paper Clip Joyko,Draftex,7000,5,35000,0,35000,0,35000
TX-002231,2028-02-09 09:53,C04097,Buku Tulis Sidu 38L,DraftLab,4500,3,13500,4050,9450,63503,72953
TX-002232,2028-02-10 09:53,C04098,Stabilo Highlighter,Prograph,15000,3,45000,3150,41850,0,41850
TX-002233,2028-02-11 09:53,C04099,Paper Clip Joyko,Officeo,7000,5,35000,2450,32550,68507,101057
TX-002234,2028-02-12 09:53,C04100,Binder A5,Scriba,28000,2,56000,0,56000,39543,95543
TX-002235,2028-02-13 09:53,C04101,Kertas HVS A4 70gsm 500lbr,Graphen,62000,1,62000,4340,57660,34507,92167
TX-002236,2028-02-14 09:53,C04102,Binder A5,Mepen,28000,3,84000,10080,73920,50907,124827
TX-002237,2028-02-15 09:53,C04103,Map A4,Papermark,7000,1,7000,1050,5950,55144,61094
TX-002238,2028-02-16 09:53,C04104,Buku Tulis Sidu 38L,Mepen,4500,4,18000,900,17100,0,17100
TX-002239,2028-02-17 09:53,C04105,Binder A5,Pentagio,28000,3,84000,0,84000,0,84000
TX-002240,2028-02-18 09:53,C04106,Amplop Putih,Graphen,1200,3,3600,720,2880,15655,18535
TX-002241,2028-02-19 09:53,C04107,Pulpen Pilot 0.5,Draftex,12000,5,60000,0,60000,44217,104217
TX-002242,2028-02-20 09:53,C04108,Cutter kecil,Lumo,10000,3,30000,0,30000,56432,86432
TX-002243,2028-02-21 09:53,C04109,Penghapus kecil,Vectro,3000,5,15000,0,15000,37041,52041
TX-002244,2028-02-22 09:53,C04110,Spidol Snowman,Officeo,11000,1,11000,0,11000,67827,78827
TX-002245,2028-02-23 09:53,C04111,Map A4,Inklite,7000,2,14000,1680,12320,0,12320
TX-002246,2028-02-24 09:53,C04112,Stabilo Highlighter,Papirus,15000,3,45000,4500,40500,5532,46032
TX-002247,2028-02-25 09:53,C04113,Amplop Coklat F4,Papermark,2200,4,8800,616,8184,19156,27340
TX-002248,2028-02-26 09:53,C04114,Map A4,Notivo,7000,4,28000,0,28000,52234,80234
TX-002249,2028-02-27 09:53,C04115,Paper Clip Joyko,Mepen,7000,4,28000,1960,26040,46002,72042
TX-002250,2028-02-28 09:53,C04116,Pulpen Pilot 0.5,Papermark,12000,3,36000,0,36000,31428,67428
TX-002251,2028-02-29 09:53,C04117,Buku Tulis Sidu 38L,DraftLab,4500,2,9000,450,8550,20773,29323
TX-002252,2028-03-01 09:53,C04118,Binder A5,Inklite,28000,2,56000,3920,52080,69845,121925
TX-002253,2028-03-02 09:53,C04119,Amplop Coklat F4,Statvio,2200,5,11000,0,11000,60030,71030
TX-002254,2028-03-03 09:53,C04120,Binder A5,Graphen,28000,2,56000,0,56000,7505,63505
TX-002255,2028-03-04 09:53,C04121,Pensil 2B,Lumo,5000,3,15000,1500,13500,0,13500
TX-002256,2028-03-05 09:53,C04122,Penggaris 30cm,NexWrite,5000,4,20000,0,20000,0,20000
TX-002257,2028-03-06 09:53,C04123,Penghapus kecil,Draftex,3000,1,3000,150,2850,34838,37688
TX-002258,2028-03-07 09:53,C04124,Pulpen Pilot 0.5,Statvio,12000,3,36000,2520,33480,27516,60996
TX-002259,2028-03-08 09:53,C04125,Map A4,Pensta,7000,4,28000,0,28000,69709,97709
TX-002260,2028-03-09 09:53,C04126,Buku Tulis Sidu 38L,Lumora,4500,4,18000,2700,15300,23191,38491
TX-002261,2028-03-10 09:53,C04127,Pulpen Pilot 0.5,Papermark,12000,1,12000,0,12000,15012,27012
TX-002262,2028-03-11 09:53,C04128,Paper Clip Joyko,Flowline,7000,3,21000,3780,17220,56952,74172
TX-002263,2028-03-12 09:53,C04129,Binder A5,Inkspire,28000,2,56000,0,56000,26560,82560
TX-002264,2028-03-13 09:53,C04130,Amplop Coklat F4,Flowline,2200,3,6600,0,6600,22339,28939
TX-002265,2028-03-14 09:53,C04131,Buku Tulis Sidu 38L,DraftLab,4500,1,4500,315,4185,30746,34931
TX-002266,2028-03-15 09:53,C04132,Pulpen Pilot 0.5,Markify,12000,5,60000,0,60000,40496,100496
TX-002267,2028-03-16 09:53,C04133,Kalkulator Casio,Statvio,175000,3,525000,36750,488250,69192,557442
TX-002268,2028-03-17 09:53,C04134,Amplop Putih,Scriba,1200,1,1200,84,1116,0,1116
TX-002269,2028-03-18 09:53,C04135,Amplop Putih,Pentagio,1200,2,2400,0,2400,0,2400
TX-002270,2028-03-19 09:53,C04136,Stabilo Highlighter,Vectro,15000,3,45000,0,45000,0,45000
TX-002271,2028-03-20 09:53,C04137,Glue Stick UHU,Mepen,12000,5,60000,0,60000,28323,88323
TX-002272,2028-03-21 09:53,C04138,Paper Clip Joyko,Papirus,7000,1,7000,0,7000,15107,22107
TX-002273,2028-03-22 09:53,C04139,Penghapus kecil,Lumora,3000,4,12000,1200,10800,26561,37361
TX-002274,2028-03-23 09:53,C04140,Kalkulator Casio,Papirus,175000,4,700000,105000,595000,0,595000
TX-002275,2028-03-24 09:53,C04141,Kertas HVS A4 70gsm 500lbr,Pentagio,62000,1,62000,0,62000,62305,124305
TX-002276,2028-03-25 09:53,C04142,Pensil 2B,Lumora,5000,2,10000,2500,7500,39675,47175
TX-002277,2028-03-26 09:53,C04143,Buku Tulis Sidu 38L,Inklite,4500,3,13500,945,12555,59996,72551
TX-002278,2028-03-27 09:53,C04144,Buku Tulis Sidu 38L,Writex,4500,4,18000,0,18000,19315,37315
TX-002279,2028-03-28 09:53,C04145,Cutter kecil,Writex,10000,4,40000,2800,37200,0,37200
TX-002280,2028-03-29 09:53,C04146,Kalkulator Casio,Papermark,175000,1,175000,0,175000,0,175000
TX-002281,2028-03-30 09:53,C04147,Cutter kecil,Draftex,10000,3,30000,3000,27000,56073,83073
TX-002282,2028-03-31 09:53,C04148,Kertas HVS A4 70gsm 500lbr,Mepen,62000,2,124000,0,124000,49224,173224
TX-002283,2028-04-01 09:53,C04149,Penghapus kecil,Notivo,3000,3,9000,900,8100,25504,33604
